dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.0,0.0,1976,0,0.0,58.14475417137146
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.02,0.02,1976,0,0.02,58.46654748916626
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.04,0.04,1976,0,0.04,59.69790768623352
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.06,0.06,1976,0,0.06,58.74575066566467
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.08,0.08,1976,0,0.08,60.038525342941284
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.1,0.1,1976,0,0.1,59.69666814804077
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.12,0.12,1976,0,0.12,53.08963394165039
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.14,0.14,1976,0,0.14,63.40264129638672
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.16,0.16,1976,0,0.16,56.98345375061035
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.18,0.18,1976,0,0.18,60.18851566314697
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.2,0.2,1976,0,0.2,53.33699893951416
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.22,0.22,1976,0,0.22,59.5709502696991
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.24,0.24,1976,0,0.24,60.691394567489624
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.26,0.26,1976,0,0.26,61.288329124450684
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.28,0.28,1976,0,0.28,58.22598719596863
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.3,0.3,1976,0,0.3,59.56852102279663
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.32,0.32,1976,0,0.32,57.47139883041382
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.34,0.34,1976,0,0.34,52.240355014801025
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.36,0.3498342458928583,1413,29624.403503656995,0.34867238928621247,242.98490452766418
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.38,0.37008057182055315,1689,14982.35536864184,0.3689358091316865,123.67055773735046
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.4,0.3748944196905354,1469,26511.22431088923,0.37287588125425297,93.66429018974304
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.42,0.3877399141494551,1468,26784.970353255456,0.38379813410806163,162.62776589393616
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.44,0.40189513381032965,1485,26097.02540317379,0.4045298149936073,79.23738694190979
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.46,0.4081375114973018,1420,29473.904463000938,0.40520589324247125,263.2244188785553
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.48,0.4235579115849092,1464,26803.676866269605,0.41997969885495645,73.3321762084961
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.5,0.42811878952946186,1396,30727.62902920046,0.42438932902105414,111.7750313282013
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.52,0.4513773935232102,1476,26911.12827463177,0.44129540004647794,295.5821385383606
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.54,0.4518634782820452,1403,30532.71659070761,0.4481270433361463,240.0393934249878
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.56,0.4753900806154552,1406,35873.0655660048,0.4909706823282152,351.17303109169006
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.58,0.4827981727263334,1455,27222.06081535587,0.4718645085663899,253.78565168380737
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.6,0.48412744094494364,1399,30433.161559725773,0.47718836694217964,302.0529251098633
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.62,0.5080344324561862,1402,36789.54809888377,0.5182434502598865,521.516125202179
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.64,0.5061074887759436,1397,30570.50067839817,0.49872575419707155,197.48308157920837
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.66,0.5347709599493264,1416,37303.71592346263,0.5353073955662503,369.5070219039917
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.68,0.541454943241244,1411,35834.66558525631,0.5459979091305657,155.9021875858307
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.7000000000000001,0.5571853997447469,1416,38003.29770771507,0.5496892522319655,472.53666138648987
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.72,0.5667452326060227,1417,36953.85978098206,0.5580330730061855,635.219185590744
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.74,0.5781123962893083,1420,36562.187949376756,0.566569769404999,297.292151927948
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.76,0.586907560665335,1414,36813.79909267027,0.5744127218915609,446.58749556541443
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.78,0.5939628240945063,1405,36706.1775633873,0.5814868329521846,634.6928894519806
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.8,0.6112458151924494,1420,37288.30106519693,0.5899779288938636,441.81130599975586
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.8200000000000001,0.6202245189647789,1420,35283.17110526996,0.5824546831271132,572.2700419425964
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.84,0.6264933869360995,1407,36388.53086983798,0.6050676649629135,352.3745470046997
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.86,0.6392208318420657,1411,36817.44480861334,0.6124788241233469,541.1302609443665
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.88,0.6497131679723033,1411,36475.07834192726,0.6226303938567841,255.95111775398254
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.9,0.6514447386209749,1394,33907.34616910875,0.5987202854468887,494.7613162994385
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.92,0.689690174366643,1450,37416.917449971836,0.6382248635093191,173.42696833610535
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.9400000000000001,0.7177524996101572,1486,37102.12361375727,0.6446564310162306,331.14118480682373
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.96,0.7024658080134174,1431,37153.54949741576,0.6491090282728584,315.8644287586212
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,0.98,0.7088877201180479,1422,37391.938816044254,0.6541600640157684,443.8275384902954
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_hard_s3,1.0,0.7125506072874493,1408,36312.994041953425,0.6702355460385439,404.5503284931183
