dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.0,0.0,2028,0,0.0,30.008838891983032
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.02,0.02,2028,0,0.02,29.681411266326904
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.04,0.04,2028,0,0.04,27.467320680618286
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.06,0.06,2028,0,0.05999999999999999,29.205870628356934
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.08,0.08,2028,0,0.08,29.369771242141724
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.1,0.1,2028,0,0.1,28.8614239692688
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.12,0.12,2028,0,0.11999999999999998,30.524964094161987
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.14,0.14,2028,0,0.14,27.816497564315796
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.16,0.16,2028,0,0.16,29.770706176757812
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.18,0.18,2028,0,0.18,30.950302124023438
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.2,0.2,2028,0,0.2,31.241445302963257
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.22,0.22,2028,0,0.22,30.813177347183228
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.24,0.24,2028,0,0.23999999999999996,31.176430225372314
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.26,0.26,2028,0,0.26,32.08517789840698
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.28,0.28107406395666207,2023,289.8094609140648,0.27967189194135256,41.26515221595764
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.3,0.3,2028,0,0.3,29.906179189682007
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.32,0.32,2028,0,0.32,30.83522868156433
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.34,0.3378397787240659,1647,11058.561397625936,0.3370672304294111,47.674975872039795
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.36,0.36,2028,0,0.36,30.136855363845825
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.38,0.36643974593457407,1646,11066.662644605598,0.36430535891035365,35.08988976478577
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.4,0.3809570877050411,1647,11058.561397625934,0.377924423150825,80.57426261901855
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.42,0.3953335151106661,1649,10974.918985529546,0.3915434873912962,127.52895522117615
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.44,0.40956707041853674,1647,11030.074856227428,0.40505375783042435,30.32561182975769
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.46,0.42394432424340306,1647,11030.074856227428,0.41861153550957764,45.267346143722534
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.48,0.4383215780682693,1647,11030.074856227428,0.43216931318873086,61.215209007263184
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.5,0.45269883189313564,1647,11030.074856227428,0.4457270908678841,51.50296974182129
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.52,0.46707608571800197,1647,11030.074856227428,0.4592848685470373,65.451167345047
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.54,0.47412705034598435,1253,36118.48930119911,0.47092998868442937,37.22826409339905
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.56,0.46990225796543494,1175,39092.48740926212,0.46601959857594494,85.44322419166565
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.58,0.47906007968438,1230,35840.651173293176,0.474694632305193,150.88305377960205
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.6,0.48162610360538477,962,58247.60226767829,0.4793694126321309,209.96891593933105
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.62,0.48239957172203507,915,63073.241742017315,0.4795198059244512,282.2115135192871
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.64,0.48386974962660334,871,68657.45853675106,0.47866338745127146,136.98395705223083
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.66,0.47807601680075185,870,67806.30192467834,0.4748874006420963,214.13168740272522
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.68,0.47454756159470635,861,68684.57655371471,0.46977568572205985,217.3911008834839
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.7000000000000001,0.4707005016977707,854,69352.19886815002,0.46645286944373676,186.41950058937073
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.72,0.4685084517357553,848,70722.57981789584,0.4614125190426568,234.73043632507324
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.74,0.46625261441537613,841,72494.57715314896,0.45388673028653037,190.75316452980042
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.76,0.46275681237684585,850,71064.30803706333,0.4503902231649921,245.18262314796448
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.78,0.4578432697754893,847,70997.48529938301,0.4486534298004001,58.532477378845215
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.8,0.4549116089442879,842,72590.7214848504,0.4393002532367114,166.3788194656372
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.8200000000000001,0.45099581695860946,848,71033.98591396955,0.4380448575095906,125.82444095611572
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.84,0.45859139815698974,873,71692.21903693101,0.44931806944448927,56.644935607910156
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.86,0.44661987361126976,851,72429.34874479075,0.4267357532708599,184.63442468643188
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.88,0.44008344559245727,847,71498.66722878949,0.41843534059679827,248.4140248298645
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.9,0.4344974270602246,839,73512.33784065221,0.41233138837103345,250.1279170513153
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.92,0.43338783615811294,849,71312.33621006104,0.41530420245712063,74.81835150718689
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.9400000000000001,0.43750267496523176,866,71159.28465201688,0.4192821283052066,94.31262493133545
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.96,0.43031506796004654,859,70034.78874989164,0.4005362675652092,177.01092839241028
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,0.98,0.42032271891259254,844,73752.35518171369,0.39233308442637893,247.81007432937622
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_normal_s3,1.0,0.4151873767258383,842,73182.85848322255,0.38503649635036497,142.86656665802002
